stationCode	stationName	lat	lng
S05190	FERRARA CITTA' DEL RAGAZZO	0.0	4.511256
S05193	FERRARA CONA OSPEDALE	0.0	4.511256
S00404	FERRERA LOMELLINA	45.111807	8.862805
S11856	FERRUZZANO	38.016304	16.134486
S12035	FICARAZZI	38.088244	13.464222
S08235	FIDENE	41.979773	12.508451
S05009	FIDENZA	44.86773	10.06339
S12137	FIERA	38.144004	13.351336
S08413	FIERA DI ROMA	41.811863	12.320622
S06953	FIESOLE CALDINE	43.833697	11.266047
S06908	FIGLINE VALDARNO	43.621596	11.473652
S06165	FILATTIERA	44.33137	9.933352
S12277	FILDIDONNA	37.310867	14.808848
S11211	FILIANO	40.837161	15.752285
S04522	FINALE LIGURE MARINA	44.169116	8.34033
S01760	FINO MORNASCO	45.74654	9.047066
S05182	FIORANO	0.0	4.511256
S06774	FIORENTINA DI PIOMBINO	42.969321	10.54235
S05007	FIORENZUOLA	44.928716	9.917403
S06900	FIRENZE CAMPO MARTE	43.776856	11.27702
S06515	FIRENZE CASCINE	43.792161	11.19844
S06419	FIRENZE CASTELLO	43.819444	11.21838
S06518	FIRENZE PORTA PRATO	43.778309	11.238103
S06420	FIRENZE RIFREDI	43.800873	11.235729
S06901	FIRENZE ROVEZZANO	43.768657	11.307372
S06421	FIRENZE SANTA MARIA NOVELLA	43.776893	11.247373
S06430	FIRENZE STATUTO	43.787273	11.249738
S09519	FISCIANO	40.759095	14.77486
S12001	FIUMARA GAZZI	38.161939	15.544717
S11741	FIUMEFREDDO BRUZIO	39.246369	16.059012
S12322	FIUMEFREDDO DI SICILIA	37.795247	15.205615
S01412	FIUMELATTE	45.999017	9.292857
S12015	FIUMETORTO	37.966939	13.774781
S08411	FIUMICINO AEROPORTO	41.793673	12.251728
S06222	FIVIZZANO ROMETTA-SOLIERA	44.201526	10.05953
S06223	FIVIZZANO-GASSANO	44.202672	10.091691
S11100	FOGGIA	41.466	15.555816
S06618	FOGNANO	44.203339	11.727677
S07217	FOLIGNO	42.954261	12.711096
S06033	FOLLONICA	42.926687	10.755775
S08606	FONDI-SPERLONGA	41.337663	13.424893
S00621	FONTAN SAORGE	43.99016	7.555605
S08818	FONTANA LIRI	41.618254	13.561839
S08819	FONTANA LIRI INFERIORE	41.609742	13.556707
S02702	FONTANAFREDDA	45.967555	12.575266
S09199	FONTANAROSA-CERVARO	41.44638	13.866308
S12023	FONTANE BIANCHE	36.969095	15.211312
S00174	FONTANETTO PO	45.191238	8.188697
S02534	FONTANIVA	45.634723	11.749038
S06619	FONTEBUONA	43.91751	11.265553
S07421	FONTECCHIO	42.222822	13.604445
S11210	FORENZA	40.866839	15.725331
S03054	FORGARIA BAGNI ANDUINS	46.203472	12.964109
S05059	FORLI'	44.22413	12.054871
S05065	FORLIMPOPOLI-BERTINORO	44.194165	12.128125
S08640	FORMIA-GAETA	41.258773	13.605996
S05183	FORMIGINE	0.0	4.511256
S06304	FORNACI DI BARGA	44.045253	10.473173
S01768	FORNO ALLIONE	46.09003	10.31495
S06153	FORNOVO	44.693791	10.102014
S06011	FORTE DEI MARMI-SERAVEZZA-QUERCETA	43.97777	10.19936
S02011	FORTEZZA	46.788841	11.609922
S06301	FOSCIANDORA-CESERANA	44.118559	10.444212
S07819	FOSSACESIA	42.235097	14.524255
S07018	FOSSACESIA-TORINO DI SANGRO	42.237648	14.525456
S02667	FOSSALTA DI PIAVE	45.624215	12.500393
S03201	FOSSALTA DI PORTOGRUARO	45.78324	12.907473
S00606	FOSSANO	44.550231	7.717971
S07209	FOSSATO DI VICO GUBBIO	43.283798	12.757258
S02675	FRADELETTO CARPENEDO	45.500011	12.238354
S09506	FRAGNETO MONFORTE	41.247292	14.76486
S04729	FRAMURA	44.201903	9.555169
S12361	FRANCAVILLA	37.899892	15.132812
S07813	FRANCAVILLA AL MARE	42.421316	14.288062
S11752	FRANCAVILLA ANGITOLA-FILADELFIA	38.778074	16.215215
S11603	FRANCAVILLA FONTANA	40.523145	17.584714
S09842	FRANCIOSA	40.679029	15.623808
S08751	FRASCATI	41.806881	12.677962
S08806	FRASSO	41.364281	13.20064
S09305	FRASSO TELESINO-DUGENTA	41.137244	14.459459
S02374	FRATTA	45.038673	11.642598
S07971	FRATTA TODINA	42.853828	12.341296
S09008	FRATTAMAGGIORE-GRUMO	40.940018	14.263676
S11053	FRATTAROLO	41.58364	15.861727
S09522	FRATTE	40.705637	14.778362
S02524	FRATTE CENTRO	45.585849	11.906637
S09524	FRATTE VILLA COMUNALE	40.697895	14.779252
S08662	FROSINONE	41.625333	13.328728
S04200	FRUGAROLO BOSCOMARENGO	44.841687	8.682724
S12155	FULGATORE	37.9543	12.686312
S05726	FUNO CENTERGROSS	44.593646	11.370672
S07979	FURAPANE	42.667807	12.538727
S12313	FURCI	37.961714	15.380022
S11738	FUSCALDO	39.409692	16.011475
S12358	GAGGI	37.858532	15.225095
S01063	GAGGIANO	45.408827	9.031117
S02671	GAGGIO	45.551893	12.326027
S02673	GAGGIO PORTA EST	45.545581	12.314963
S13162	GAGLIANO L.	0.0	4.511256
S07311	GAGLIOLE	43.220298	13.07522
S05800	GAIBANELLA	44.778116	11.671325
S07212	GAIFANA	43.181837	12.784148
S12305	GALATI	38.104511	15.505313
S13169	GALATINA	0.0	4.511256
S13152	GALATONE CITTA'	0.0	4.511256
S09900	GALDO	40.569272	15.355627
S01030	GALLARATE	45.659828	8.798243
S08113	GALLESE BASSANELLO	42.3798	12.371998
S08210	GALLESE IN TEVERINA	42.380901	12.439732
S01748	GALLIATE	45.481171	8.691297
S01749	GALLIATE PARCO DEL TICINO	45.506344	8.717914
S05721	GALLIERA	44.737738	11.441551
S02541	GALLIERA VENETA TOMBOLO	45.652901	11.828066
S11672	GALLIPOLI	0.0	4.511256
S13176	GALLIPOLI BAIA VERDE	0.0	4.511256
S13174	GALLIPOLI PORTO	0.0	4.511256
S13172	GALLIPOLI VIA AGRIGENTO	0.0	4.511256
S13175	GALLIPOLI VIA SALENTO	0.0	4.511256
S12115	GALLITELLO	37.857927	12.948785
S13165	GALUGNANO	0.0	4.511256
S00861	GAMALERO	44.817476	8.543427
S07997	GAMBERALE-S.ANGELO DEL PESCO	-9.019376	4.511247
S05067	GAMBETTOLA	44.116718	12.327555
S00274	GAMBOLO'-REMONDO'	45.23587	8.79757
S00030	GARBAGNA	45.385552	8.66627
S01074	GARBAGNATE MILANESE	45.580005	9.080253
S01073	GARBAGNATE PARCO DELLE GROANE	45.571239	9.091147
S00924	GARESSIO	44.199088	8.015214
S02218	GARGAZZONE	46.576389	11.195494
S00276	GARLASCO	45.198948	8.926829
S05816	GATTEO A MARE	44.170691	12.432057
S00052	GATTINARA	45.611523	8.364288
S08241	GAVIGNANO SABINO	42.274375	12.60751
S01742	GAVIRATE	45.845606	8.714865
S01743	GAVIRATE VERBANO	45.851775	8.705611
S06036	GAVORRANO	42.947959	10.9338
S01207	GAZZADA SCHIANNO MORAZZONE	45.77862	8.824815
S02381	GAZZO DI BIGARELLO	45.176648	10.894005
S01917	GAZZO PIEVE S.GIACOMO	45.137151	10.189922
S12407	GELA	37.07283	14.259461
S12430	GELA-ANIC	37.055601	14.284207
S08326	GEMELLI	41.927813	12.427797
S03019	GEMONA DEL FRIULI	46.274243	13.127978
S01745	GEMONIO	45.877826	8.673838
S07206	GENGA S.VITTORE TERME	43.403011	12.977163
S12413	GENISI	36.882562	14.623413
S04107	GENOVA ACQUASANTA	44.458757	8.773197
S04218	GENOVA BOLZANETO	44.459208	8.900193
S04109	GENOVA BORZOLI	44.434704	8.866648
S04702	GENOVA BRIGNOLE	44.407213	8.947553
S04538	GENOVA CORNIGLIANO	44.414752	8.865035
S04110	GENOVA COSTA DI SESTRI PONENTE	44.433535	8.84553
S04108	GENOVA GRANARA	44.442055	8.823453
S04603	GENOVA MARITTIMA S.LIMBANIA	44.412808	8.911098
S04707	GENOVA NERVI	44.381271	9.039895
S04536	GENOVA PEGLI	44.426236	8.816767
S04700	GENOVA PIAZZA PRINCIPE	44.417784	8.9207
S04701	GENOVA PIAZZA PRINCIPE SOTTERRANEA	44.414803	8.918041
S04217	GENOVA PONTEDECIMO	44.494189	8.905642
S04535	GENOVA PRA	44.426874	8.785356
S04704	GENOVA QUARTO DEI MILLE	44.388607	8.99597
S04705	GENOVA QUINTO AL MARE	44.385184	9.020514
S04219	GENOVA RIVAROLO	44.435955	8.89106
S04222	GENOVA S.BIAGIO	44.484399	8.900854
S04220	GENOVA SAMPIERDARENA	44.413102	8.887271
S04221	GENOVA SAMPIERDARENA SM.	44.419411	8.88545
S04537	GENOVA SESTRI PONENTE AEROPORTO	44.422374	8.847707
S04703	GENOVA STURLA	44.397977	8.981466
S04540	GENOVA VESIMA	44.416176	8.714099
S04223	GENOVA VIA DI FRANCIA	44.411126	8.90192
S04534	GENOVA VOLTRI	44.428467	8.758163
S12247	GERBINI	37.473138	14.845822
S01724	GERENZANO - TURATE	45.64565	9.001527
S00096	GERMAGNANO	45.262034	7.469537
S01841	GHEDI	45.409439	10.280506
S00110	GHEMME	45.595882	8.417135
S00974	GHISLARENGO	45.526006	8.379453
S06306	GHIVIZZANO-COREGLIA	44.027583	10.510183
S12138	GIACHERY	38.138135	13.355856
S12308	GIAMPILIERI	38.080121	15.493863
S00316	GIAROLE	45.056125	8.5609
S12324	GIARRE RIPOSTO	37.730346	15.193386
S12866	GIAVE	40.455875	8.729388
S11462	GINOSA	40.429201	16.890968
S11505	GIOIA DEL COLLE	40.796983	16.916569
S11766	GIOIA TAURO	38.423436	15.897516
S11848	GIOIOSA JONICA	38.300812	16.332501
S12033	GIOJOSA MAREA	38.175149	14.894794
S06084	GIOVI	-9.019376	4.511247
S11115	GIOVINAZZO	41.180968	16.669346
S09100	GIUGLIANO QUALIANO	40.935018	14.10378
S07802	GIULIANOVA	42.751673	13.965743
S07225	GIUNCANO	42.647802	12.637694
S06037	GIUNCARICO	42.915473	11.008362
S13194	GIURDIGNANO	0.0	4.511256
S12142	GIUSTIZIA	38.109187	13.367514
S11748	GIZZERIA LIDO	38.933446	16.212563
S05809	GLORIE	44.483341	12.075736
S05904	GODO	44.389322	12.071256
S12366	GOLE DI ALCANTARA	37.878403	15.176039
S12852	GOLFO ARANCI	40.997261	9.62471
S12850	GOLFO ARANCI MARITTIMA	40.995775	9.623843
S02344	GONZAGA-REGGIOLO	44.939239	10.815533
S02766	GORGO AL MONTICANO	45.784444	12.553737
S08535	GORIANO SICOLI	42.082698	13.78286
S03304	GORIZIA CENTRALE	45.933047	13.60684
S00015	GOZZANO	45.741039	8.438726
S02591	GR SC MESTRE ST	45.466808	12.242832
S09758	GRAGNANO	40.688964	14.520445
S06224	GRAGNOLA	44.191069	10.109245
S12272	GRAMMICHELE	37.209336	14.641256
S06801	GRANAIOLO	43.652244	10.945223
S05955	GRANAROLO FAENTINO	44.357356	11.937441
S01762	GRANDATE - BRECCIA	45.781296	9.055791
S12359	GRANITI	37.869467	15.208633
S11456	GRASSANO-GARAGUSO-TRICARICO	40.593317	16.241049
S00007	GRAVELLONA TOCE	45.934051	8.428346
S11306	GRAVINA IN PUGLIA	40.825216	16.418926
S07403	GRECCIO	42.462872	12.777009
S09300	GRICIGNANO-TEVEROLA	40.998742	14.241657
S03315	GRIGNANO	45.713308	13.710255
S00106	GRIGNASCO	45.683288	8.332913
S02317	GRIGNO	46.015059	11.624984
S02579	GRISIGNANO DI ZOCCO	45.48638	11.710762
S11729	GRISOLIA S.MARIA	39.739731	15.821072
S05133	GRIZZANA	44.258292	11.181194
S00277	GROPELLO CAIROLI	45.173101	8.991626
S06039	GROSSETO	42.76728	11.1065
S11602	GROTTAGLIE	40.528989	17.424503
S07512	GROTTAMMARE	42.99381	13.870265
S12372	GROTTE	37.409848	13.702717
S13123	GROTTE DI CASTELLANA	0.0	4.511256
S08301	GROTTE S.STEFANO	42.51512	12.169372
S00059	GRUGLIASCO	45.068371	7.599176
S01537	GRUMELLO DEL MONTE	45.634102	9.862767
S11502	GRUMO APPULA	41.01199	16.718777
S13113	GUAGNANO	0.0	4.511256
S07211	GUALDO TADINO	43.233475	12.7672
S05961	GUALTIERI	0.0	4.511256
S05998	GUARDA	0.0	4.511256
S11843	GUARDAVALLE	38.480266	16.578923
S12327	GUARDIA MANGANO S.VENERINA	37.661812	15.169447
S11737	GUARDIA PIEMONTESE TERME	39.464259	15.979237
S09456	GUARDIAREGIA	41.457455	14.553753
S05960	GUASTALLA	0.0	4.511256
S09469	GUGLIONESI PORTOCANNONE	41.932026	14.986368
S08506	GUIDONIA-MONTECELIO-S.ANGELO	41.993405	12.725681
S00147	HONE-BARD	45.613918	7.741345
S05818	IGEA MARINA	44.131972	12.481636
S12950	IGLESIAS	39.310563	8.539786
S06951	IL CIONFO BIN. SALVIATI	43.798687	11.273076
S06424	IL NETO	43.839624	11.182656
S07972	ILCI-PIAN DEI MORI	42.825782	12.376481
S12236	IMERA	37.533814	14.125165
S05054	IMOLA	44.359418	11.718723
S04523	IMPERIA	43.88051	8.019182
S06907	INCISA	43.656541	11.452728
S00835	INCISA SCAPACCINO	44.80052	8.388468
S11101	INCORONATA	41.408174	15.650728
S06914	INDICATORE	43.480067	11.803468
S01204	INDUNO OLONA	45.846432	8.838357
S01093	INVERIGO	45.740316	9.224388
S08330	IPOGEO DEGLI OTTAVI	41.968391	12.409026
S01021	ISEO	45.656493	10.050276
S09053	ISERNIA	41.596946	14.235421
S04210	ISOLA DEL CANTONE	44.646589	8.957578
S05307	ISOLA DELLA SCALA	45.269474	11.013312
S12129	ISOLA DELLE FEMMINE	38.194784	13.250188
S00347	ISOLA D`ASTI	44.830605	8.175113
S08858	ISOLA LIRI	41.681712	13.581088
S08665	ISOLETTA-S.GIOVANNI INCARICO	41.527873	13.547095
S12421	ISPICA	36.77804	14.914315
S01121	ISPRA	45.811573	8.621338
S02539	ISTRANA	45.676539	12.102781
S08607	ITRI	41.271328	13.545549
S00154	IVREA	45.461542	7.876348
S07202	JESI	43.520164	13.251316
S11763	JOPPOLO	38.580318	15.897025
S12067	KENNEDY	7.991692	12.455077
S07414	L'AQUILA	42.351055	13.384959
S07431	L'AQUILA CAMPO DI PILE	42.352288	13.358559
S07417	L'AQUILA S.GREGORIO	42.310075	13.500112
S07415	L'AQUILA SASSA NUCLEO SVILUPPO	42.352189	13.339858
S00634	LA BRIGUE	44.060771	7.611357
S07934	LA DOGANA	43.542691	12.181106
S08808	LA FIORA	41.331487	13.200365
S08321	LA GIUSTINIANA	41.985243	12.403457
S08513	LA RUSTICA CITTA'	41.90989	12.608719
S08514	LA RUSTICA UIR	41.912448	12.62184
S00132	LA SALLE	45.744637	7.061987
S06000	LA SPEZIA CENTRALE	44.11141	9.813906
S06002	LA SPEZIA MARITTIMA	44.110694	9.837445
S06004	LA SPEZIA MIGLIARINA	44.123391	9.84028
S08320	LA STORTA	42.001748	12.381254
S08654	LABICO	41.783064	12.889785
S07427	LABRO MOGGIO	42.506131	12.746224
S02207	LACES	46.619692	10.85863
S08021	LADISPOLI-CERVETERI	41.953502	12.081675
S09911	LAGONEGRO	40.120325	15.7627
S02215	LAGUNDO	46.663471	11.143774
S04514	LAIGUEGLIA	43.981283	8.158685
S02029	LAIVES	46.43409	11.323533
S05418	LAMA	45.043466	11.913123
S05121	LAMA DI RENO	44.363501	11.216168
S01869	LAMBRINIA	45.164376	9.527436
S01094	LAMBRUGO - LURAGO D'ERBA	45.761691	9.238529
S11749	LAMEZIA TERME CENTRALE	38.921347	16.255577
S11951	LAMEZIA TERME NICASTRO	38.966779	16.320043
S11950	LAMEZIA TERME SAMBIASE	38.959927	16.284962
S02219	LANA-POSTAL	46.608079	11.182252
S02710	LANCENIGO	45.710087	12.265663
S07986	LANCIANO	42.216037	14.432371
S08733	LANUVIO	41.672211	12.690885
S09707	LANZARA FIMIANI	40.769685	14.68115
S00095	LANZO TORINESE	45.272923	7.480762
S09466	LARINO	41.80015	14.918226
S02204	LASA	46.618617	10.694828
S12070	LASCARI	38.011681	13.928627
S12018	LASCARI	38.011672	13.928633
S06001	LASTRA A SIGNA	43.777774	11.099833
S06912	LATERINA	43.496458	11.660573
S11606	LATIANO	40.558074	17.717629
S08608	LATINA	41.538372	12.945888
S03202	LATISANA LIGNANO-BIBIONE	45.777733	13.001101
S00421	LAURIANO	45.160761	7.998531
S04723	LAVAGNA	44.305677	9.346371
S01118	LAVENO MOMBELLO	45.903272	8.624583
S01747	LAVENO MOMBELLO LAGO	45.908373	8.618192
S05806	LAVEZZOLA	44.559591	11.880154
S05041	LAVINO	44.538306	11.232799
S02037	LAVIS	46.148306	11.095993
S09708	LAVORATE	40.78733	14.649875
S12063	LAZIO	38.118614	13.356699
S06957	LE CURE	43.786182	11.268501
S06516	LE PIAGGE	43.789684	11.171665
S11145	LECCE	40.34566	18.165724
S01520	LECCO	45.856471	9.393638
S01522	LECCO MAGGIANICO	45.831179	9.411691
S01120	LEGGIUNO MONVALLE	45.867349	8.629476
S02366	LEGNAGO	45.189034	11.304724
S01033	LEGNANO	45.593653	8.910638
S02373	LENDINARA	45.081816	11.591667
S05965	LENTIGIONE	0.0	4.511256
S12341	LENTINI	37.300916	14.99758
S12340	LENTINI DIRAMAZIONE	37.340009	14.98141
S11219	LEONESSA	41.062304	15.595094
S12239	LEONFORTE-PIRATO	37.606305	14.376063
S12205	LERCARA BASSA	37.737639	13.633053
S12068	LERCARA DIRAMAZIONE	37.754721	13.656822
S02578	LERINO	45.518725	11.63567
S01018	LESA	45.833042	8.566471
S00954	LESEGNO	44.385891	7.94266
S01501	LESMO	45.644745	9.309318
S12316	LETOJANNI	37.877581	15.303128
S02568	LEVADA	45.850158	12.006657
S04731	LEVANTO	44.174167	9.616018
S02019	LEVATA	45.125221	10.768324
S01611	LEVATE	45.626856	9.629984
S02309	LEVICO TERME	46.005729	11.30493
S01799	LEZZA - CARPESINO	45.82165	9.22747
S12242	LIBERTINIA	37.545615	14.591893
S12400	LICATA	37.106024	13.938114
S05813	LIDO DI CLASSE-LIDO DI SAVIO	44.314546	12.292722
S08708	LIDO DI LAVINIO	41.500599	12.625926
S01750	LIDO DI TURBIGO	45.509772	8.720918
S01413	LIERNA	45.960973	9.303071
S00617	LIMONE	44.203799	7.577912
S09616	LIONI	40.874869	15.186324
S09628	LIONI VALLE DELLE VITI	40.887025	15.215936
S02530	LISIERA	45.578581	11.610695
S02663	LISON	45.751947	12.759416
S01321	LISSONE-MUGGIO'	45.60592	9.235368
S06725	LIVORNO CENTRALE	43.55406	10.336593
S00237	LIVORNO FERRARIS	45.283402	8.073493
S04519	LOANO	44.122429	8.254523
S01801	LOCATE TRIULZI	45.35973	9.221398
S01727	LOCATE VARESINO - CARBONATE	45.689952	8.936068
S13127	LOCOROTONDO	0.0	4.511256
S11851	LOCRI	38.233154	16.264787
S01825	LODI	45.308966	9.497585
S12143	LOLLI	38.109117	13.367453
S01757	LOMAZZO	45.698776	9.03612
S00405	LOMELLO	45.117276	8.799121
S02083	LONATO	45.457204	10.486714
S02556	LONGARONE ZOLDO	46.267466	12.301953
S11742	LONGOBARDI	39.211493	16.061261
S02441	LONIGO	45.413269	11.345016
S05423	LOREO	45.059476	12.191569
S07503	LORETO	43.448376	13.620455
S06404	LUCCA	43.837186	10.506069
S11647	LUCERA	0.0	4.511256
S06069	LUCIGNANO-MARCIANO	-9.019376	4.511247
S05951	LUGO	44.414106	11.914723
S01113	LUINO	45.996643	8.737464
S03125	LUMIGNACCO	45.999177	13.250841
S08503	LUNGHEZZA	41.923253	12.667212
S06003	LUNI	44.074761	10.015799
S09606	LUOGOSANO-S.MANGO SUL CALORE	40.980381	14.994305
S00523	LUSERNA S. GIOVANNI	44.815842	7.246902
S05958	LUZZARA	0.0	4.511256
S19005	MACCAGNO	46.059644	8.737189
S13653	MACCAGNO	46.059644	8.737189
S08020	MACCARESE-FREGENE	41.879372	12.23695
S07307	MACERATA	43.293094	13.455172
S07313	MACERATA FONTESCODELLA	43.291569	13.44048
S07314	MACERATA UNIVERSITA'	43.285412	13.465381
S01500	MACHERIO SOVICO	45.642485	9.266895
S01484	MACHERIO-CANONICA	45.645533	9.286736
S12869	MACOMER	40.267899	8.772279
S00607	MADDALENE	44.518734	7.648022
S09212	MADDALONI INFERIORE	41.035954	14.380504
S09303	MADDALONI SUPERIORE	41.048567	14.396055
S01610	MADIGNANO	45.34383	9.730179
S08108	MADONNA DEL PIANO	42.259963	12.166357
S00820	MADONNA DEL PILONE	44.695347	7.747639
S00501	MADONNA DELLA SCALA	44.993686	7.780994
S09773	MADONNA DELLE GRAZIE	40.708581	14.503453
S00083	MADONNA DI CAMPAGNA	45.103516	7.663963
S02490	MADONNA DI CAMPIGLIO	0.0	4.511256
S12853	MADONNA DI CASTRO	40.672018	9.046014
S02512	MAERNE DI MARTELLAGO	45.514799	12.150629
S01040	MAGENTA	45.468204	8.880633
S07002	MAGIONE	43.137356	12.202238
S08404	MAGLIANA	41.834235	12.431017
S00951	MAGLIANO CRAVA MOROZZO	44.445259	7.777852
S13182	MAGLIE	0.0	4.511256
S13183	MAGLIE VIA OTRANTO	0.0	4.511256
S05159	MAGNACAVALLO	44.980652	11.188014
S02033	MAGRE'-CORTACCIA	46.287976	11.232646
S03051	MAJANO	46.219372	13.066308
S01910	MALEO	45.170118	9.755201
S02200	MALLES VENOSTA	46.684542	10.546445
S01737	MALNATE	45.795367	8.878264
S01767	MALONNO	46.118711	10.316823
S01139	MALPENSA AEROPORTO TERMINAL 1	45.627904	8.711085
S01146	MALPENSA AEROPORTO TERMINAL 2	45.621165	8.704973
S07555	MALTIGNANO DEL TRONTO	42.844918	13.664738
S04735	MANAROLA	44.109904	9.727401
S11817	MANDATORICCIO CAMPANA	39.525442	16.893125
S01415	MANDELLO DEL LARIO	45.915208	9.322061
S01796	MANDOLOSSA	45.547021	10.153076
S13110	MANDURIA	0.0	4.511256
S01902	MANERBIO	45.357212	10.132348
S11054	MANFREDONIA	41.623046	15.908142
S11057	MANFREDONIA OVEST	41.588862	15.872782
S03084	MANIAGO	46.170057	12.714527
S07710	MANOPPELLO	42.305848	14.061057
S00700	MANTA	44.620887	7.494166
S02336	MANTOVA	45.158746	10.783165
S02380	MANTOVA FRASSINE	45.150491	10.831007
S03030	MANZANO	45.98811	13.375016
S08314	MANZIANA-CANALE MONTERANO	42.128246	12.134934
S00983	MARANO TICINO	45.629485	8.626172
S02142	MARANO VICENTINO	45.706864	11.4246
S11723	MARATEA	39.995028	15.70975
S12104	MARAUSA	37.92647	12.504113
S01921	MARCARIA	45.124518	10.533651
S12230	MARCATOBIANCO	37.717381	13.719922
S08507	MARCELLINA-PALOMBARA	41.999609	12.79134
S11728	MARCELLINA-VERBICARO-ORSOMARSO	39.766974	15.822665
S11953	MARCELLINARA	38.923103	16.466939
S09301	MARCIANISE	41.03596	14.287658
S11121	MARCONI	41.114796	16.899675
S11800	MARCONIA	40.316896	16.752317
S08716	MARECHIARO	41.470762	12.6123
S12141	MAREDOLCE	38.093149	13.39253
S00902	MARGARITA	44.380082	7.685738
S11107	MARGHERITA DI SAV./OFANTINO	41.343	16.136024
S01089	MARIANO COMENSE	45.693622	9.18147
S12234	MARIANOPOLI	37.623011	13.898901
S09750	MARIGLIANO	40.923733	14.460435
S08022	MARINA DI CERVETERI	41.979133	12.047924
S11724	MARINA DI MARATEA	39.959512	15.735953
S11862	MARINA DI S.LORENZO	37.919844	15.826365
S12854	MARINELLA	40.999129	9.55362
S07556	MARINO DEL TRONTO-FOLIGNANO	42.844346	13.632995
S08701	MARINO LAZIALE	41.768961	12.655994
S02214	MARLENGO	46.664558	11.138577
S07401	MARMORE	42.547499	12.715224
S02718	MAROCCO	45.545271	12.229425
S01783	MARONE - ZONE	45.738382	10.093484
S07107	MAROTTA-MONDOLFO	43.769748	13.137273
S06610	MARRADI-PALAZZUOLO SUL SENIO	44.07973	11.619174
S12879	MARRUBIU-TERRALBA-ARBOREA	39.75293	8.641144
S12107	MARSALA	37.793514	12.443174
S07970	MARSCIANO	42.899134	12.331497
S13104	MARTINA FRANCA	0.0	4.511256
S13128	MARTINA FRANCA-COLONNE GRASSI	0.0	4.511256
S07515	MARTINSICURO	42.882826	13.907842
S05105	MARZABOTTO	44.341237	11.207351
S12444	MARZAMEMI	36.7309	15.111238
S07109	MARZOCCA	43.677362	13.287922
S12323	MASCALI	37.765403	15.1942
S04811	MASCHIO	44.326605	8.436686
S05171	MASI TORELLO	-9.019376	4.511247
S06009	MASSA CENTRO	44.023741	10.136041
S07977	MASSA MARTANA	42.722114	12.529603
S05179	MASSAFISCAGLIA	-9.019376	4.511247
S11510	MASSAFRA	40.582968	17.107899
S05952	MASSALOMBARDA	44.448948	11.828068
S06350	MASSAROSA BOZZANO	43.855652	10.352022
S07301	MATELICA	43.25394	13.01509
S11670	MATERA	0.0	4.511256
S00093	MATHI	45.255625	7.540856
S13156	MATINO	0.0	4.511256
S09461	MATRICE-MONTAGANO-S.GIOVANNI IN GALDO	41.621321	14.699561
S12110	MAZARA DEL VALLO	37.652448	12.594565
S01087	MEDA	45.662326	9.158982
S00406	MEDE	45.095009	8.742594
S06102	MEDESANO	44.749265	10.140335
S03082	MEDUNO	46.200678	12.80282
S12346	MEGARA G.	37.193164	15.183205
S01019	MEINA	45.794389	8.535452
S07065	MELANO MARISCHIO	43.345046	12.858866
S04106	MELE	44.472797	8.733953
S01822	MELEGNANO	45.356321	9.319271
S11206	MELFI	40.989871	15.646895
S13179	MELISSANO	0.0	4.511256
S11863	MELITO DI PORTO SALVO	37.916732	15.780816
S13181	MELPIGNANO	0.0	4.511256
S01705	MELZO	45.502191	9.420653
S06075	MEMMENANO	-9.019376	4.511247
S13143	MENDRISIO	45.88256	8.961338
S02668	MEOLO	45.61319	12.453969
S00875	MERANA	44.519368	8.298327
S02216	MERANO	46.673066	11.148978
S02217	MERANO-MAIA BASSA	46.656202	11.147931
S09837	MERCATELLO	40.606491	15.38979
S09706	MERCATO S.SEVERINO	40.783095	14.759749
S00156	MERCENASCO	45.353436	7.886405
S01012	MERGOZZO	45.961303	8.440881
S01454	MERONE	45.781374	9.243772
S11607	MESAGNE	40.563203	17.802082
S12301	MESSINA CENTRALE	38.184975	15.561278
S12300	MESSINA MARITTIMA	38.14988	15.534997
S02580	MESTRINO	45.457878	11.773859
S11461	METAPONTO	40.368496	16.815176
S01851	MEZZANI RONDANI	44.966764	10.398818
S05810	MEZZANO	44.463	12.098501
S02035	MEZZOCORONA	46.207258	11.128595
S05997	MEZZOLARA	0.0	4.511256
S13189	MIGGIANO	0.0	4.511256
S05176	MIGLIARINO	-9.019376	4.511247
S05178	MIGLIARO	-9.019376	4.511247
S04212	MIGNANEGO	44.539031	8.929951
S09201	MIGNANO MONTE LUNGO	41.407585	13.986672
S01078	MILANO AFFORI	45.521241	9.167714
S01642	MILANO BOVISA POLITECNICO	45.502993	9.159235
S01079	MILANO BRUZZANO PARCO NORD	45.52841	9.171269
S01066	MILANO CADORNA	45.468537	9.175246
S01700	MILANO CENTRALE	45.486347	9.204528
S01640	MILANO CERTOSA	45.507019	9.133863
S01650	MILANO DATEO	45.462341	9.209277
S01067	MILANO DOMODOSSOLA	45.481095	9.16199
S01492	MILANO FORLANINI	45.459555	9.23023
S01326	MILANO GRECO PIRELLI	45.51272	9.214456
S01701	MILANO LAMBRATE	45.484933	9.237333
S01643	MILANO LANCETTI	45.492632	9.175832
S01645	MILANO PORTA GARIBALDI	45.484917	9.187683
S01647	MILANO PORTA GARIBALDI SOTTERRANEA	45.484228	9.185122
S01631	MILANO PORTA GENOVA	45.453379	9.169303
S01649	MILANO PORTA VENEZIA	45.471121	9.201889
S01633	MILANO PORTA VITTORIA	45.459579	9.21813
